GameId,GameDate,Quarter,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,SeasonYear,Yards,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsInterception,IsFumble
2022120406,12/4/2022,3,WAS,NYG,4,11,43,0,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,3,NYG,WAS,1,10,15,0,2022,8,0,1,0,0,0,0,0
2022120406,12/4/2022,3,NYG,WAS,2,2,23,0,2022,0,1,0,0,0,0,0,0
2022120406,12/4/2022,3,NYG,WAS,3,2,23,0,2022,1,1,0,0,0,0,0,0
2022120406,12/4/2022,3,NYG,WAS,4,1,24,0,2022,0,0,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,26,0,2022,7,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,2,3,33,1,2022,5,1,0,0,0,0,0,0
2022120406,12/4/2022,3,WAS,NYG,1,10,38,0,2022,4,1,0,0,0,0,0,0
2022120406,12/4/2022,4,WAS,NYG,2,6,42,1,2022,11,1,0,0,0,0,0,0
2022120408,12/4/2022,4,LA,SEA,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120408,12/4/2022,4,SEA,LA,1,10,25,0,2022,9,0,1,0,0,0,0,0
2022120408,12/4/2022,4,SEA,LA,2,1,34,1,2022,7,0,1,0,0,0,0,0
2022120408,12/4/2022,4,SEA,LA,1,10,41,0,2022,0,0,1,1,0,0,0,0
2022120408,12/4/2022,4,SEA,LA,1,10,46,0,2022,0,0,1,1,0,0,0,0
2022120408,12/4/2022,4,SEA,LA,2,10,46,1,2022,14,0,1,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,1,10,20,0,2022,4,1,0,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,2,6,24,1,2022,26,0,1,0,0,0,1,0
2022112709,11/27/2022,4,KC,LA,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,1,10,27,0,2022,7,1,0,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,2,3,34,1,2022,5,0,1,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,1,10,39,0,2022,4,1,0,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,2,6,43,1,2022,15,0,1,0,0,0,1,0
2022112709,11/27/2022,4,KC,LA,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,1,10,16,0,2022,5,0,1,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,2,5,21,0,2022,0,0,1,1,0,0,0,0
2022112709,11/27/2022,4,LA,KC,3,5,21,1,2022,9,1,0,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,1,10,30,0,2022,0,0,1,1,0,0,0,0
2022112709,11/27/2022,4,LA,KC,2,10,30,0,2022,4,0,1,0,0,0,0,0
2022112709,11/27/2022,4,LA,KC,3,6,34,1,2022,12,0,1,0,0,0,0,0
2022112710,11/27/2022,1,SF,NO,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,1,10,28,0,2022,7,0,1,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,2,3,35,0,2022,2,1,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,3,1,37,1,2022,3,1,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,1,10,40,0,2022,1,1,0,0,0,0,0,1
2022112710,11/27/2022,1,SF,NO,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,1,10,19,1,2022,17,0,1,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,1,10,36,0,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,1,15,31,0,2022,4,1,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,2,11,35,0,2022,0,0,1,1,0,0,0,0
2022112710,11/27/2022,1,NO,SF,3,11,35,0,2022,10,1,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,4,1,45,0,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,1,SF,NO,1,10,17,1,2022,14,0,1,0,0,0,0,0
2022112710,11/27/2022,1,SF,NO,1,10,31,0,2022,3,1,0,0,0,0,0,0
2022112710,11/27/2022,1,SF,NO,2,7,34,1,2022,9,0,1,0,0,0,0,0
2022112710,11/27/2022,1,SF,NO,4,8,45,0,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,1,10,11,0,2022,4,1,0,0,0,0,0,0
2022112710,11/27/2022,1,NO,SF,2,6,15,1,2022,35,0,1,0,0,0,0,0
2022112710,11/27/2022,2,NO,SF,3,11,49,0,2022,8,0,1,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,1,10,4,0,2022,3,1,0,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,2,7,7,0,2022,1,1,0,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,3,6,8,1,2022,9,0,1,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,1,10,17,0,2022,-2,0,1,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,2,12,15,0,2022,0,0,1,1,0,0,0,0
2022112710,11/27/2022,2,SF,NO,3,12,15,0,2022,2,0,1,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,4,10,17,0,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,1,10,20,0,2022,8,0,1,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,2,2,28,1,2022,2,1,0,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,1,10,30,1,2022,27,0,1,0,0,0,0,0
2022120100,12/1/2022,1,NE,BUF,1,10,36,1,2022,11,0,1,0,0,0,0,0
2022120100,12/1/2022,1,NE,BUF,1,10,47,0,2022,6,1,0,0,0,0,0,0
2022120100,12/1/2022,1,NE,BUF,1,20,37,0,2022,7,0,1,0,0,0,0,1
